uuid	odkid	fmid	psu	hhid	age	name	edu1	edu2	edu3	edu4	edu5	edu6	edu7	edu8	edu9	edu10	pid	region	urban	icode	begin_time	dur_edu	corrected_dur_edu	year	month	day	date	start_date	end_date	time	start_time	end_time
20241007	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f	1	38250473	8	82		Yes	Secondary technical education							No		uuid:8f2853d3-e36f-4383-a296-a1c2032b637f/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-07T17:31:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 19:53:01	2024/10/07 17:22:10	2024/10/07 18:13:08
20241007	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f	3	38250473	8	54		Yes	Secondary technical education							No		uuid:8f2853d3-e36f-4383-a296-a1c2032b637f/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-07T17:31:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 19:53:01	2024/10/07 17:22:10	2024/10/07 18:13:08
20241007	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f	6	38250473	8	25		Yes	Completed higher education (BA, MA, or Specialist degree)	Engineering, manufacturing and construction	1/1/2021					Yes	3	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f/m03_/ed_[6]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-07T17:31:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 19:53:01	2024/10/07 17:22:10	2024/10/07 18:13:08
20241007	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f	4	38250473	8	29		Yes	Completed higher education (BA, MA, or Specialist degree)	Social sciences, journalism and information	1/1/2017					Yes	3	uuid:8f2853d3-e36f-4383-a296-a1c2032b637f/m03_/ed_[4]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-07T17:31:00.000+04:00	1	1	2024	10	7	2024/10/07	2024/10/07	2024/10/07	2024/10/07 19:53:01	2024/10/07 17:22:10	2024/10/07 18:13:08
20240929	uuid:8f3268ec-432f-487f-9f96-271f01ea1631	1	29110144	7	64		Yes	Completed secondary education							Yes	3	uuid:8f3268ec-432f-487f-9f96-271f01ea1631/m03_/ed_[1]	Kakheti	Urban	1710	2024-09-29T12:24:00.000+04:00	1	1	2024	9	29	2024/09/29	2024/09/29	2024/09/29	2024/09/29 13:35:37	2024/09/29 12:19:23	2024/09/29 13:07:01
20240907	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e	2	35290131	8	46		Yes	Completed higher education (BA, MA, or Specialist degree)	Social sciences, journalism and information	1/1/2002					Yes	4	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e/m03_/ed_[2]	Racha-Lechkhumi and Kvemo Svaneti	Urban	1329	2024-09-07T15:01:00.000+04:00	2	2	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 21:03:50	2024/09/07 14:59:46	2024/09/07 15:34:35
20240907	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e	4	35290131	8	10		Yes	Primary education			Yes	Primary education	Public	No	Yes	1	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e/m03_/ed_[4]	Racha-Lechkhumi and Kvemo Svaneti	Urban	1329	2024-09-07T15:01:00.000+04:00	2	2	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 21:03:50	2024/09/07 14:59:46	2024/09/07 15:34:35
20240907	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e	1	35290131	8	42		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/2006					Yes	4	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e/m03_/ed_[1]	Racha-Lechkhumi and Kvemo Svaneti	Urban	1329	2024-09-07T15:01:00.000+04:00	2	2	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 21:03:50	2024/09/07 14:59:46	2024/09/07 15:34:35
20240907	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e	3	35290131	8	77		Yes	Secondary technical education							Yes	3	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e/m03_/ed_[3]	Racha-Lechkhumi and Kvemo Svaneti	Urban	1329	2024-09-07T15:01:00.000+04:00	2	2	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 21:03:50	2024/09/07 14:59:46	2024/09/07 15:34:35
20240907	uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e	5	35290131	8	3		Yes	No schooling									uuid:8f3f23db-2670-4cef-95bf-b8b8105b0d9e/m03_/ed_[5]	Racha-Lechkhumi and Kvemo Svaneti	Urban	1329	2024-09-07T15:01:00.000+04:00	2	2	2024	9	7	2024/09/07	2024/09/07	2024/09/07	2024/09/07 21:03:50	2024/09/07 14:59:46	2024/09/07 15:34:35
20240924	uuid:8f6836dc-d042-4bf1-a40c-79be75ccdaf7	1	26110135	11	75		Yes	Completed secondary education							No		uuid:8f6836dc-d042-4bf1-a40c-79be75ccdaf7/m03_/ed_[1]	Imereti	Urban	1302	2024-09-24T18:12:00.000+04:00	0	0	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 23:39:38	2024/09/24 18:10:09	2024/09/24 18:56:34
20241021	uuid:8f698bc8-fad6-43c6-96c7-2ac754ca8daf	1	26330354	2	67		Yes	Completed secondary education							No		uuid:8f698bc8-fad6-43c6-96c7-2ac754ca8daf/m03_/ed_[1]	Imereti	Rural	1318	2024-10-21T12:10:00.000+04:00	0	0	2024	10	21	2024/10/21	2024/10/21	2024/10/21	2024/10/21 18:45:44	2024/10/21 12:07:26	2024/10/21 12:42:19
20240925	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6	1	47240862	4	52		Yes	Completed secondary education							Yes	4	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6/m03_/ed_[1]	Shida Kartli Region	Rural	1141	2024-09-25T15:32:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 21:07:15	2024/09/25 15:26:27	2024/09/25 16:20:25
20240925	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6	3	47240862	4	82		Yes	Completed secondary education							No		uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6/m03_/ed_[3]	Shida Kartli Region	Rural	1141	2024-09-25T15:32:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 21:07:15	2024/09/25 15:26:27	2024/09/25 16:20:25
20240925	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6	4	47240862	4	78		Yes	Secondary technical education							No		uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6/m03_/ed_[4]	Shida Kartli Region	Rural	1141	2024-09-25T15:32:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 21:07:15	2024/09/25 15:26:27	2024/09/25 16:20:25
20240925	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6	2	47240862	4	56		Yes	Completed secondary education							Yes	4	uuid:8f7bffa2-1fc5-40ca-981f-96c75c3958a6/m03_/ed_[2]	Shida Kartli Region	Rural	1141	2024-09-25T15:32:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 21:07:15	2024/09/25 15:26:27	2024/09/25 16:20:25
20240901	uuid:8f855614-ac7e-44a3-8eba-d49ab809f81f	1	35230135	8	84		Yes	Completed secondary education							No		uuid:8f855614-ac7e-44a3-8eba-d49ab809f81f/m03_/ed_[1]	Racha-Lechkhumi and Kvemo Svaneti	Rural	1312	2024-09-01T14:34:00.000+04:00	1	1	2024	9	1	2024/09/01	2024/09/01	2024/09/01	2024/09/01 19:46:20	2024/09/01 14:28:10	2024/09/01 14:54:33
20240918	uuid:90052dc0-58b7-4b46-9e71-ecdf63277932	2	38340244	4	68		Yes	Completed secondary education							No		uuid:90052dc0-58b7-4b46-9e71-ecdf63277932/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Rural	1513	2024-09-18T11:13:00.000+04:00	0	0	2024	9	18	2024/09/18	2024/09/18	2024/09/18	2024/09/18 21:19:54	2024/09/18 11:08:24	2024/09/18 12:35:36
20240918	uuid:90052dc0-58b7-4b46-9e71-ecdf63277932	1	38340244	4	80		Yes	Completed secondary education							No		uuid:90052dc0-58b7-4b46-9e71-ecdf63277932/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Rural	1513	2024-09-18T11:13:00.000+04:00	0	0	2024	9	18	2024/09/18	2024/09/18	2024/09/18	2024/09/18 21:19:54	2024/09/18 11:08:24	2024/09/18 12:35:36
20240915	uuid:9048a979-b264-427d-a1f8-058d66292c08	1	44280143	16	72		Yes	Incomplete secondary education							No		uuid:9048a979-b264-427d-a1f8-058d66292c08/m03_/ed_[1]	Kvemo Kartli	Rural	1611	2024-09-15T18:35:00.000+04:00	0	0	2024	9	15	2024/09/15	2024/09/15	2024/09/15	2024/09/15 23:29:32	2024/09/15 18:33:13	2024/09/15 18:59:42
20240928	uuid:90742ba6-2e23-495c-a720-8ef96feb65ff	1	26110552	23	75		No										uuid:90742ba6-2e23-495c-a720-8ef96feb65ff/m03_/ed_[1]	Imereti	Urban	1305	2024-09-28T18:53:00.000+04:00	0	0	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 22:03:35	2024/09/28 18:41:29	2024/09/28 19:27:35
20240912	uuid:90b8c493-98e5-4afb-b392-afdbb4abb575	1	26400342	8	77		Yes	Completed secondary education							No		uuid:90b8c493-98e5-4afb-b392-afdbb4abb575/m03_/ed_[1]	Imereti	Rural	1316	2024-09-12T18:50:00.000+04:00	0	0	2024	9	12	2024/09/12	2024/09/12	2024/09/12	2024/09/12 19:18:20	2024/09/12 18:45:10	2024/09/12 19:13:53
20240917	uuid:90dd5874-ae9e-4b03-b4d0-8b5f6d5f3130	1	47110325	10	78		Yes	Secondary technical education							No		uuid:90dd5874-ae9e-4b03-b4d0-8b5f6d5f3130/m03_/ed_[1]	Shida Kartli Region	Urban	1102	2024-09-17T14:23:00.000+04:00	0	0	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:28	2024/09/17 14:21:26	2024/09/17 14:44:50
20240917	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec	4	47110325	8	7		Yes	Preschool/kindergarten			Yes	Primary education	Public	No	Yes	2	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec/m03_/ed_[4]	Shida Kartli Region	Urban	1102	2024-09-17T12:52:00.000+04:00	2	2	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:27	2024/09/17 12:50:03	2024/09/17 13:22:55
20240917	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec	3	47110325	8	23		Yes	Completed secondary education			Yes	Secondary education	Private		Yes	3	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec/m03_/ed_[3]	Shida Kartli Region	Urban	1102	2024-09-17T12:52:00.000+04:00	2	2	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:27	2024/09/17 12:50:03	2024/09/17 13:22:55
20240917	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec	2	47110325	8	41		Yes	Incomplete secondary education							Yes	3	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec/m03_/ed_[2]	Shida Kartli Region	Urban	1102	2024-09-17T12:52:00.000+04:00	2	2	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:27	2024/09/17 12:50:03	2024/09/17 13:22:55
20240917	uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec	1	47110325	8	41		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/2005					No		uuid:90e4a9ed-9714-42d2-a1b4-33fff71bc8ec/m03_/ed_[1]	Shida Kartli Region	Urban	1102	2024-09-17T12:52:00.000+04:00	2	2	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 15:54:27	2024/09/17 12:50:03	2024/09/17 13:22:55
20240925	uuid:90ecf527-5ec7-4c3f-be90-3d5a2e47daeb	2	41330243	1	67		Yes	Completed secondary education							No		uuid:90ecf527-5ec7-4c3f-be90-3d5a2e47daeb/m03_/ed_[2]	Samtskhe–Javakheti	Rural	1219	2024-09-25T11:30:00.000+04:00	0	0	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 16:58:46	2024/09/25 11:28:42	2024/09/25 11:59:10
20240925	uuid:90ecf527-5ec7-4c3f-be90-3d5a2e47daeb	1	41330243	1	66		Yes	Completed secondary education							No		uuid:90ecf527-5ec7-4c3f-be90-3d5a2e47daeb/m03_/ed_[1]	Samtskhe–Javakheti	Rural	1219	2024-09-25T11:30:00.000+04:00	0	0	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 16:58:46	2024/09/25 11:28:42	2024/09/25 11:59:10
20240922	uuid:91c132e0-cf40-4a38-b2da-64a98a42bdd6	1	26440252	6	54		Yes	Secondary technical education							No		uuid:91c132e0-cf40-4a38-b2da-64a98a42bdd6/m03_/ed_[1]	Imereti	Rural	1361	2024-09-22T13:49:00.000+04:00	0	0	2024	9	25	2024/09/25	2024/09/22	2024/09/22	2024/09/25 10:11:19	2024/09/22 13:47:03	2024/09/22 14:23:57
20241005	uuid:91fe2953-e316-4324-a0b3-a4099952a271	1	38250132	16	38		Yes	Secondary technical education							Yes	2	uuid:91fe2953-e316-4324-a0b3-a4099952a271/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-05T14:56:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 19:07:46	2024/10/05 14:48:44	2024/10/05 15:28:47
20241005	uuid:91fe2953-e316-4324-a0b3-a4099952a271	3	38250132	16	4		Yes	Preschool/kindergarten			No						uuid:91fe2953-e316-4324-a0b3-a4099952a271/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-05T14:56:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 19:07:46	2024/10/05 14:48:44	2024/10/05 15:28:47
20241005	uuid:91fe2953-e316-4324-a0b3-a4099952a271	2	38250132	16	34		Yes	Completed secondary education							No		uuid:91fe2953-e316-4324-a0b3-a4099952a271/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Rural	1522	2024-10-05T14:56:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 19:07:46	2024/10/05 14:48:44	2024/10/05 15:28:47
20241023	uuid:9200fd08-2c2b-4221-983d-bac4135992e7	3	44110664	1	25		Yes	Completed secondary education							Yes	4	uuid:9200fd08-2c2b-4221-983d-bac4135992e7/m03_/ed_[3]	Kvemo Kartli	Urban	1633	2024-10-23T15:13:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 20:37:20	2024/10/23 15:08:30	2024/10/23 15:59:12
20241023	uuid:9200fd08-2c2b-4221-983d-bac4135992e7	2	44110664	1	45		Yes	Completed secondary education							Yes	3	uuid:9200fd08-2c2b-4221-983d-bac4135992e7/m03_/ed_[2]	Kvemo Kartli	Urban	1633	2024-10-23T15:13:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 20:37:20	2024/10/23 15:08:30	2024/10/23 15:59:12
20241023	uuid:9200fd08-2c2b-4221-983d-bac4135992e7	1	44110664	1	49		Yes	Completed secondary education							No		uuid:9200fd08-2c2b-4221-983d-bac4135992e7/m03_/ed_[1]	Kvemo Kartli	Urban	1633	2024-10-23T15:13:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 20:37:20	2024/10/23 15:08:30	2024/10/23 15:59:12
20240909	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c	4	44110635	1	9		Yes	Preschool/kindergarten			No			No	Yes	4	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c/m03_/ed_[4]	Kvemo Kartli	Urban	1637	2024-09-09T11:56:00.000+04:00	4	4	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:01:02	2024/09/09 11:34:38	2024/09/09 13:14:52
20240909	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c	2	44110635	1	46		Yes	Completed secondary education							No		uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c/m03_/ed_[2]	Kvemo Kartli	Urban	1637	2024-09-09T11:56:00.000+04:00	4	4	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:01:02	2024/09/09 11:34:38	2024/09/09 13:14:52
20240909	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c	1	44110635	1	35		Yes	Completed secondary education							Yes	3	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c/m03_/ed_[1]	Kvemo Kartli	Urban	1637	2024-09-09T11:56:00.000+04:00	4	4	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:01:02	2024/09/09 11:34:38	2024/09/09 13:14:52
20240909	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c	3	44110635	1	10		Yes	Preschool/kindergarten			No			No	Yes	2	uuid:921d6e81-e1ef-4c21-8e45-2b04648dd30c/m03_/ed_[3]	Kvemo Kartli	Urban	1637	2024-09-09T11:56:00.000+04:00	4	4	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:01:02	2024/09/09 11:34:38	2024/09/09 13:14:52
20240921	uuid:922346b5-816f-4372-b06d-c41ac833e8a6	2	26270254	8	60		Yes	Completed secondary education							No		uuid:922346b5-816f-4372-b06d-c41ac833e8a6/m03_/ed_[2]	Imereti	Rural	1318	2024-09-21T11:18:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 22:23:43	2024/09/21 11:13:53	2024/09/21 11:50:58
20240921	uuid:922346b5-816f-4372-b06d-c41ac833e8a6	1	26270254	8	61		Yes	Completed secondary education							No		uuid:922346b5-816f-4372-b06d-c41ac833e8a6/m03_/ed_[1]	Imereti	Rural	1318	2024-09-21T11:18:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 22:23:43	2024/09/21 11:13:53	2024/09/21 11:50:58
20240921	uuid:922346b5-816f-4372-b06d-c41ac833e8a6	3	26270254	8	24		Yes	Completed secondary education			No				Yes	3	uuid:922346b5-816f-4372-b06d-c41ac833e8a6/m03_/ed_[3]	Imereti	Rural	1318	2024-09-21T11:18:00.000+04:00	1	1	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 22:23:43	2024/09/21 11:13:53	2024/09/21 11:50:58
20241023	uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c	3	26380425	8	36		Yes	Completed secondary education							No		uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c/m03_/ed_[3]	Imereti	Rural	1313	2024-10-23T12:02:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:50	2024/10/23 11:58:41	2024/10/23 13:12:03
20241023	uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c	1	26380425	8	71		Yes	Secondary technical education							No		uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c/m03_/ed_[1]	Imereti	Rural	1313	2024-10-23T12:02:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:50	2024/10/23 11:58:41	2024/10/23 13:12:03
20241023	uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c	5	26380425	8	2												uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c/m03_/ed_[5]	Imereti	Rural	1313	2024-10-23T12:02:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:50	2024/10/23 11:58:41	2024/10/23 13:12:03
20241023	uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c	4	26380425	8	33		Yes	Secondary technical education							No		uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c/m03_/ed_[4]	Imereti	Rural	1313	2024-10-23T12:02:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:50	2024/10/23 11:58:41	2024/10/23 13:12:03
20241023	uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c	2	26380425	8	63		Yes	Completed secondary education							No		uuid:925b2a94-19cd-4a66-a9ba-74e115b6d00c/m03_/ed_[2]	Imereti	Rural	1313	2024-10-23T12:02:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 17:31:50	2024/10/23 11:58:41	2024/10/23 13:12:03
20240905	uuid:92938a84-694b-46db-885d-d110f6f5a596	2	38340124	17	84		Yes	Completed secondary education							No		uuid:92938a84-694b-46db-885d-d110f6f5a596/m03_/ed_[2]	Samegrelo-Zemo Svaneti	Urban	1501	2024-09-05T18:58:00.000+04:00	1	1	2024	9	5	2024/09/05	2024/09/05	2024/09/05	2024/09/05 23:30:32	2024/09/05 18:48:29	2024/09/05 20:39:00
20240905	uuid:92938a84-694b-46db-885d-d110f6f5a596	1	38340124	17	62		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1996					Yes	3	uuid:92938a84-694b-46db-885d-d110f6f5a596/m03_/ed_[1]	Samegrelo-Zemo Svaneti	Urban	1501	2024-09-05T18:58:00.000+04:00	1	1	2024	9	5	2024/09/05	2024/09/05	2024/09/05	2024/09/05 23:30:32	2024/09/05 18:48:29	2024/09/05 20:39:00
20240905	uuid:92938a84-694b-46db-885d-d110f6f5a596	3	38340124	17	94		Yes	Incomplete secondary education							No		uuid:92938a84-694b-46db-885d-d110f6f5a596/m03_/ed_[3]	Samegrelo-Zemo Svaneti	Urban	1501	2024-09-05T18:58:00.000+04:00	1	1	2024	9	5	2024/09/05	2024/09/05	2024/09/05	2024/09/05 23:30:32	2024/09/05 18:48:29	2024/09/05 20:39:00
20240917	uuid:92a39334-0573-4c4f-ae59-925076c196b3	3	11290452	21	21		Yes	Completed secondary education			Yes	Higher education (BA, MA, or Specialist degree)	Private		Yes	3	uuid:92a39334-0573-4c4f-ae59-925076c196b3/m03_/ed_[3]	Tbilisi	Urban	1879	2024-09-17T14:05:00.000+04:00	4	4	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 17:53:25	2024/09/17 13:56:33	2024/09/17 15:05:16
20240917	uuid:92a39334-0573-4c4f-ae59-925076c196b3	2	11290452	21	48		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/2001					Yes	3	uuid:92a39334-0573-4c4f-ae59-925076c196b3/m03_/ed_[2]	Tbilisi	Urban	1879	2024-09-17T14:05:00.000+04:00	4	4	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 17:53:25	2024/09/17 13:56:33	2024/09/17 15:05:16
20240917	uuid:92a39334-0573-4c4f-ae59-925076c196b3	4	11290452	21	18		Yes	Completed secondary education			Yes	Secondary technical education	Public	Yes	Yes	3	uuid:92a39334-0573-4c4f-ae59-925076c196b3/m03_/ed_[4]	Tbilisi	Urban	1879	2024-09-17T14:05:00.000+04:00	4	4	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 17:53:25	2024/09/17 13:56:33	2024/09/17 15:05:16
20240917	uuid:92a39334-0573-4c4f-ae59-925076c196b3	5	11290452	21	5		Yes	No schooling			Yes	Preschool/kindergarten	Public				uuid:92a39334-0573-4c4f-ae59-925076c196b3/m03_/ed_[5]	Tbilisi	Urban	1879	2024-09-17T14:05:00.000+04:00	4	4	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 17:53:25	2024/09/17 13:56:33	2024/09/17 15:05:16
20240917	uuid:92a39334-0573-4c4f-ae59-925076c196b3	1	11290452	21	42		Yes	Completed higher education (BA, MA, or Specialist degree)	Business, administration and law	1/1/2005					Yes	3	uuid:92a39334-0573-4c4f-ae59-925076c196b3/m03_/ed_[1]	Tbilisi	Urban	1879	2024-09-17T14:05:00.000+04:00	4	4	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 17:53:25	2024/09/17 13:56:33	2024/09/17 15:05:16
20240925	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf	1	47110283	8	61		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1992					Yes	2	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf/m03_/ed_[1]	Shida Kartli Region	Urban	1102	2024-09-25T13:58:00.000+04:00	4	4	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:00	2024/09/25 13:56:05	2024/09/25 14:43:27
20240925	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf	4	47110283	8	12		Yes	Primary education			Yes	Secondary education	Public	Yes	Yes	3	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf/m03_/ed_[4]	Shida Kartli Region	Urban	1102	2024-09-25T13:58:00.000+04:00	4	4	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:00	2024/09/25 13:56:05	2024/09/25 14:43:27
20240925	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf	3	47110283	8	13		Yes	Primary education			Yes	Secondary education	Public	Yes	Yes	3	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf/m03_/ed_[3]	Shida Kartli Region	Urban	1102	2024-09-25T13:58:00.000+04:00	4	4	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:00	2024/09/25 13:56:05	2024/09/25 14:43:27
20240925	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf	2	47110283	8	49		Yes	Completed higher education (BA, MA, or Specialist degree)	Education	1/1/1998					Yes	3	uuid:92a92ac0-b55e-4ee4-a806-269058de02bf/m03_/ed_[2]	Shida Kartli Region	Urban	1102	2024-09-25T13:58:00.000+04:00	4	4	2024	9	26	2024/09/26	2024/09/25	2024/09/25	2024/09/26 12:37:00	2024/09/25 13:56:05	2024/09/25 14:43:27
20240923	uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60	1	47240414	6	42		Yes	Completed secondary education							No		uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60/m03_/ed_[1]	Shida Kartli Region	Rural	1139	2024-09-23T14:15:00.000+04:00	2	2	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 20:31:20	2024/09/23 14:13:43	2024/09/23 15:18:36
20240923	uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60	4	47240414	6	11		Yes	Completed secondary education			Yes	Preschool/kindergarten	Public	No	No		uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60/m03_/ed_[4]	Shida Kartli Region	Rural	1139	2024-09-23T14:15:00.000+04:00	2	2	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 20:31:20	2024/09/23 14:13:43	2024/09/23 15:18:36
20240923	uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60	3	47240414	6	7		Yes	Preschool/kindergarten			Yes	Preschool/kindergarten	Public	No	No		uuid:92c51bd0-cb07-40c6-8dd7-1ccf1adadd60/m03_/ed_[3]	Shida Kartli Region	Rural	1139	2024-09-23T14:15:00.000+04:00	2	2	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 20:31:20	2024/09/23 14:13:43	2024/09/23 15:18:36
